vehicle_id,vehicle_type,stop_id,cargo_type,x_km,y_km,arrival_hhmm,arrival_min,service_min,packages,has_hazard,expiration_min
G5-04,Furgones Refrigerados,R0130,refrigerated,19.83,14.12,09:40,220.9,4,1,False,284.30843036637987
G5-04,Furgones Refrigerados,R0124,refrigerated,19.67,14.08,09:45,225.6,5,2,False,230.18026487854056;230.18026487854056
G5-04,Furgones Refrigerados,R0134,refrigerated,22.44,14.3,10:01,241.7,6,3,False,309.3660894795639;325.6563351339171;309.0159525159654
G5-04,Furgones Refrigerados,R0123,refrigerated,22.95,15.53,10:12,253.0,4,1,False,
G5-04,Furgones Refrigerados,R0120,refrigerated,23.53,16.0,10:19,260.0,5,2,False,260.02300410238007;315.6381509827232
G5-04,Furgones Refrigerados,R0144,refrigerated,22.57,16.68,10:29,269.7,6,3,False,324.5046040821533;324.5046040821533;324.5046040821533
G5-04,Furgones Refrigerados,R0126,refrigerated,21.85,16.66,10:38,278.6,6,3,False,404.3171585027569;415.3691761980172;415.3691761980172
G5-04,Furgones Refrigerados,R0118,refrigerated,22.68,17.56,10:49,289.5,5,2,False,295.44462059751595;347.0464643322108
G5-04,Furgones Refrigerados,R0117,refrigerated,21.91,17.99,10:58,298.0,4,1,False,
G5-05,Furgones Refrigerados,R0188,refrigerated,13.83,19.12,06:55,55.4,4,1,False,
G5-05,Furgones Refrigerados,R0189,refrigerated,12.7,19.42,07:04,64.1,4,1,False,
G5-05,Furgones Refrigerados,R0176,refrigerated,12.67,18.92,07:10,70.1,4,1,False,199.2250644440077
G5-05,Furgones Refrigerados,R0180,refrigerated,11.77,19.1,07:17,77.7,5,2,False,403.53278931534317
G5-05,Furgones Refrigerados,R0173,refrigerated,11.15,19.19,07:25,85.2,4,1,False,237.7441917436323
G5-05,Furgones Refrigerados,R0177,refrigerated,10.69,19.15,07:31,91.1,6,3,False,365.6770369598672;365.6770369598672;333.000691437364
G5-05,Furgones Refrigerados,R0163,refrigerated,10.63,19.34,07:37,97.9,6,3,False,230.8705798990979;268.9350779978047;418.3657203277262
G5-05,Furgones Refrigerados,R0184,refrigerated,10.52,19.7,07:45,105.4,6,3,False,220.48645889382;190.32030160381538;288.41727412621435
G5-05,Furgones Refrigerados,R0185,refrigerated,9.88,19.61,07:53,113.9,6,3,False,214.02557892509003;224.7955979261015;376.9523684781666
G5-05,Furgones Refrigerados,R0153,refrigerated,10.3,18.83,08:03,123.5,5,2,False,209.56167495997238;234.20258086565048
G5-05,Furgones Refrigerados,R0161,refrigerated,10.66,18.25,08:11,131.2,5,2,False,383.38361171234277;416.14077065794254
G5-05,Furgones Refrigerados,R0186,refrigerated,10.67,18.18,08:16,136.5,6,3,False,413.6828137991447;355.49484673758604;355.49484673758604
G5-05,Furgones Refrigerados,R0158,refrigerated,11.47,20.07,08:30,150.7,4,1,False,
G5-05,Furgones Refrigerados,R0162,refrigerated,11.25,20.34,08:36,156.1,5,2,False,313.0873721926671;236.98216165939607
G5-05,Furgones Refrigerados,R0160,refrigerated,11.6,20.44,08:42,162.5,4,1,False,192.49249723684372
G5-05,Furgones Refrigerados,R0166,refrigerated,12.13,20.78,08:49,169.1,4,1,False,272.1837216081208
G5-05,Furgones Refrigerados,R0171,refrigerated,11.61,21.08,08:55,175.5,5,2,False,363.14526443252953;312.14734801489215
G5-05,Furgones Refrigerados,R0165,refrigerated,11.37,21.28,09:01,181.7,5,2,False,362.27871465738536;362.27871465738536
G5-05,Furgones Refrigerados,R0179,refrigerated,11.12,21.28,09:07,187.7,6,3,False,359.00712467273775;191.4468276178523;243.2510090280802
G5-05,Furgones Refrigerados,R0183,refrigerated,10.79,20.91,09:15,195.7,5,2,False,298.9795402516951;197.84064869535064
G5-05,Furgones Refrigerados,R0168,refrigerated,10.22,20.99,09:22,203.0,5,2,False,410.55072773253147;217.20019590495903
G5-05,Furgones Refrigerados,R0154,refrigerated,10.36,22.0,09:32,212.1,5,2,False,419.26389349808517;324.47149963233335
G5-05,Furgones Refrigerados,R0181,refrigerated,10.24,22.29,09:38,218.3,5,2,False,383.8909166981772
G5-05,Furgones Refrigerados,R0156,refrigerated,10.77,21.93,09:45,225.9,4,1,False,277.7395032775421
G5-05,Furgones Refrigerados,R0190,refrigerated,9.43,22.24,09:55,235.4,4,1,False,381.7633584218149
G5-05,Furgones Refrigerados,R0159,refrigerated,9.06,20.62,10:06,246.0,5,2,False,358.8387111655237
G5-05,Furgones Refrigerados,R0187,refrigerated,7.89,18.78,10:19,259.7,6,3,False,419.0196156235486;357.308512371037;276.66753473415133
G5-05,Furgones Refrigerados,R0170,refrigerated,12.52,21.32,10:46,286.8,6,3,False,326.40168327238837
G5-05,Furgones Refrigerados,R0172,refrigerated,13.19,22.2,10:57,297.3,6,3,False,344.5610562842254;415.31378732411736
